id,IP_address,timestamp,request_method,url,status_code,response_size
241,86.144.221.240,2024-06-23 10:52:22,DELETE,/products.html?category=toys&session_id=mno345&category=fashion HTTP/1.1,404,734
242,238.189.173.32,2024-06-22 10:03:22,PUT,/signup?product_id=940&session_id=abc123&session_id=abc123 HTTP/1.1,404,3405
243,147.77.212.177,2024-06-26 16:42:22,DELETE,/products.html?session_id=ghi789&category=fashion HTTP/1.1,404,3515
244,153.6.128.136,2024-06-26 14:06:22,PUT,/login?session_id=def456&session_id=mno345&user_id=736 HTTP/1.1,200,734
245,158.20.204.46,2024-06-20 16:43:22,GET,/about.html?session_id=abc123 HTTP/1.1,200,322
246,188.128.112.159,2024-06-23 15:47:22,GET,/index.html?product_id=272&user_id=16&category=electronics HTTP/1.1,404,1725
247,149.43.222.103,2024-06-25 07:16:22,PUT,/login?product_id=197 HTTP/1.1,404,302
248,153.6.128.136,2024-06-22 18:42:22,DELETE,/signup?user_id=27&user_id=232 HTTP/1.1,301,3854
249,186.137.74.198,2024-06-22 19:40:22,GET,/services.html?category=toys&product_id=924 HTTP/1.1,404,708
250,8.249.233.220,2024-06-20 21:34:22,DELETE,/faq.html?session_id=def456&product_id=311 HTTP/1.1,500,734
251,55.192.232.116,2024-06-24 11:39:22,PUT,/login?product_id=798&product_id=643&session_id=mno345 HTTP/1.1,301,279
252,75.108.179.75,2024-06-25 02:02:22,DELETE,/signup?session_id=abc123&category=electronics&category=books HTTP/1.1,200,404
253,55.192.232.116,2024-06-25 03:47:22,PUT,/contact.html?user_id=293&product_id=413 HTTP/1.1,302,3508
254,89.222.139.151,2024-06-24 16:57:22,PUT,/services.html?session_id=ghi789&user_id=906&session_id=mno345 HTTP/1.1,302,3508
255,240.57.228.32,2024-06-24 00:49:22,POST,/contact.html?product_id=551&user_id=284&product_id=281 HTTP/1.1,301,2120
256,250.58.233.174,2024-06-21 02:13:22,GET,/contact.html?category=toys&user_id=609 HTTP/1.1,404,1988
257,250.58.233.174,2024-06-21 02:13:22,GET,/contact.html?category=toys&user_id=609 HTTP/1.1,404,1988
258,55.192.232.116,2024-06-23 21:06:22,PUT,/contact.html?user_id=356&category=fashion&category=books HTTP/1.1,404,3254
259,151.80.55.55,2024-06-22 17:10:22,DELETE,/faq.html?category=fashion&category=fashion HTTP/1.1,500,4049
260,15.89.35.67,2024-06-26 10:22:22,DELETE,/about.html?category=electronics&user_id=219&product_id=942 HTTP/1.1,302,279
261,244.113.20.63,2024-06-25 21:11:22,DELETE,/products.html?category=home&product_id=821&category=home HTTP/1.1,404,3432
262,167.53.66.101,2024-06-25 15:49:22,POST,/signup?user_id=874&product_id=866&product_id=349 HTTP/1.1,301,4918
263,190.111.164.7,2024-06-24 20:07:22,POST,/products.html?session_id=abc123&user_id=869 HTTP/1.1,301,2053
264,190.111.164.7,2024-06-24 20:07:22,POST,/products.html?session_id=abc123&user_id=869 HTTP/1.1,301,2053
265,55.192.232.116,2024-06-21 18:09:22,PUT,/services.html?user_id=559&user_id=889 HTTP/1.1,302,2444
266,15.189.100.115,2024-06-23 04:09:22,POST,/index.html?product_id=936 HTTP/1.1,404,4049
267,72.81.114.166,2024-06-20 00:58:22,PUT,/signup?product_id=289&category=electronics&product_id=508 HTTP/1.1,404,2810
268,101.137.132.71,2024-06-26 16:18:22,POST,/products.html?category=fashion HTTP/1.1,200,734
269,244.113.20.63,2024-06-21 20:07:22,DELETE,/faq.html?product_id=258 HTTP/1.1,302,4049
270,255.181.37.177,2024-06-20 08:32:22,DELETE,/signup?session_id=jkl012 HTTP/1.1,404,4292
271,240.57.228.32,2024-06-21 20:30:22,POST,/services.html?user_id=558&category=books HTTP/1.1,301,4918
272,255.181.37.177,2024-06-25 02:23:22,PUT,/faq.html?category=books&session_id=abc123 HTTP/1.1,301,2572
273,255.181.37.177,2024-06-25 02:23:22,PUT,/faq.html?category=books&session_id=abc123 HTTP/1.1,301,2572
274,46.189.5.214,2024-06-21 12:36:22,PUT,/index.html?category=books HTTP/1.1,500,3515
275,153.1.47.251,2024-06-20 23:27:22,DELETE,/about.html?category=fashion&category=home&user_id=588 HTTP/1.1,302,1500
276,49.90.99.244,2024-06-26 08:51:22,PUT,/contact.html?user_id=938&product_id=160 HTTP/1.1,500,2598
277,90.154.68.175,2024-06-26 10:34:22,DELETE,/index.html?category=electronics&category=toys&user_id=785 HTTP/1.1,500,279
278,141.199.38.146,2024-06-19 22:05:22,POST,/index.html?user_id=956&session_id=mno345&product_id=39 HTTP/1.1,200,1635
279,240.57.228.32,2024-06-22 17:28:22,DELETE,/contact.html?category=toys HTTP/1.1,200,708
280,13.224.24.185,2024-06-26 00:29:22,GET,/signup?product_id=406&user_id=194&category=books HTTP/1.1,500,2831
281,13.224.24.185,2024-06-26 00:29:22,GET,/signup?product_id=406&user_id=194&category=books HTTP/1.1,500,2831
282,127.132.184.75,2024-06-24 06:45:22,DELETE,/faq.html?session_id=mno345&user_id=639 HTTP/1.1,200,4292
283,90.154.68.175,2024-06-23 23:11:22,GET,/index.html?user_id=102 HTTP/1.1,500,3515
284,93.228.77.196,2024-06-20 19:33:22,DELETE,/index.html?user_id=535&category=electronics&session_id=abc123 HTTP/1.1,500,2971
285,244.113.20.63,2024-06-23 19:25:22,POST,/signup?user_id=682&category=books HTTP/1.1,302,629
286,160.229.223.17,2024-06-24 17:04:22,DELETE,/login?category=home&product_id=144 HTTP/1.1,302,2120
287,244.113.20.63,2024-06-22 17:09:22,DELETE,/login?category=home&session_id=mno345 HTTP/1.1,500,4918
288,35.239.32.150,2024-06-19 21:38:22,PUT,/products.html?session_id=ghi789 HTTP/1.1,302,3515
289,141.199.38.146,2024-06-20 17:17:22,DELETE,/index.html?category=fashion&session_id=ghi789 HTTP/1.1,200,4049
290,74.240.191.221,2024-06-23 14:21:22,DELETE,/faq.html?session_id=def456 HTTP/1.1,302,708
291,95.191.225.234,2024-06-23 15:05:22,POST,/login?session_id=jkl012&user_id=961&session_id=abc123 HTTP/1.1,200,4060
292,151.80.55.55,2024-06-21 04:42:22,GET,/products.html?product_id=639 HTTP/1.1,302,4292
293,151.80.55.55,2024-06-21 04:42:22,GET,/products.html?product_id=639 HTTP/1.1,302,4292
294,255.181.37.177,2024-06-25 00:54:22,PUT,/index.html?session_id=ghi789 HTTP/1.1,500,2963
295,153.6.128.136,2024-06-21 09:26:22,PUT,/contact.html?category=electronics HTTP/1.1,500,302
296,55.192.232.116,2024-06-20 03:35:22,PUT,/about.html?product_id=994&user_id=366&user_id=206 HTTP/1.1,500,2598
297,137.135.249.182,2024-06-21 22:12:22,DELETE,/index.html?session_id=mno345&product_id=846 HTTP/1.1,301,279
298,219.108.96.228,2024-06-23 22:14:22,DELETE,/products.html?user_id=43&user_id=529 HTTP/1.1,301,3515
299,219.108.96.228,2024-06-23 22:14:22,DELETE,/products.html?user_id=43&user_id=529 HTTP/1.1,301,3515
300,149.43.222.103,2024-06-20 02:42:22,PUT,/services.html?user_id=247&product_id=531&session_id=jkl012 HTTP/1.1,404,2120
301,8.249.233.220,2024-06-22 21:42:22,PUT,/services.html?product_id=390&category=electronics HTTP/1.1,301,404
302,224.15.134.151,2024-06-23 10:07:22,DELETE,/login?user_id=16 HTTP/1.1,500,4267
303,149.43.222.103,2024-06-21 02:23:22,DELETE,/faq.html?user_id=996&category=books HTTP/1.1,200,2810
304,238.189.173.32,2024-06-26 16:52:22,POST,/about.html?product_id=248&user_id=690&product_id=992 HTTP/1.1,200,3981
305,238.189.173.32,2024-06-26 16:52:22,POST,/about.html?product_id=248&user_id=690&product_id=992 HTTP/1.1,200,3981
306,167.53.66.101,2024-06-25 06:59:22,PUT,/about.html?product_id=827 HTTP/1.1,301,3217
307,57.179.44.69,2024-06-20 05:15:22,PUT,/faq.html?product_id=289 HTTP/1.1,200,302
308,86.238.237.49,2024-06-22 01:31:22,PUT,/products.html?product_id=36 HTTP/1.1,500,2963
309,20.15.123.111,2024-06-22 13:02:22,GET,/signup?session_id=jkl012&category=books HTTP/1.1,404,1110
310,13.224.24.185,2024-06-22 17:02:22,DELETE,/services.html?session_id=mno345&category=toys&user_id=370 HTTP/1.1,500,1988
311,224.15.134.151,2024-06-24 08:44:22,DELETE,/login?session_id=ghi789&category=home HTTP/1.1,404,4060
312,224.15.134.151,2024-06-24 08:44:22,DELETE,/login?session_id=ghi789&category=home HTTP/1.1,404,4060
313,15.189.100.115,2024-06-20 06:38:22,PUT,/services.html?session_id=jkl012&product_id=35&user_id=794 HTTP/1.1,301,3432
314,15.189.100.115,2024-06-20 06:38:22,PUT,/services.html?session_id=jkl012&product_id=35&user_id=794 HTTP/1.1,301,3432
315,35.239.32.150,2024-06-20 10:46:22,PUT,/contact.html?category=home HTTP/1.1,500,1974
316,129.173.76.59,2024-06-20 23:13:22,GET,/products.html?session_id=def456&user_id=422 HTTP/1.1,301,4918
317,93.228.77.196,2024-06-21 01:01:22,DELETE,/products.html?category=books&session_id=ghi789&session_id=abc123 HTTP/1.1,301,3508
318,244.113.20.63,2024-06-20 07:32:22,POST,/login?session_id=abc123 HTTP/1.1,200,2517
319,49.90.99.244,2024-06-24 21:36:22,DELETE,/faq.html?user_id=322&category=toys&category=books HTTP/1.1,302,708
320,49.90.99.244,2024-06-24 21:36:22,DELETE,/faq.html?user_id=322&category=toys&category=books HTTP/1.1,302,708
321,15.89.35.67,2024-06-21 23:32:22,DELETE,/services.html?category=toys&product_id=783 HTTP/1.1,404,3144
322,86.238.237.49,2024-06-24 09:03:22,GET,/products.html?category=home&category=home&category=electronics HTTP/1.1,404,4049
323,127.132.184.75,2024-06-24 13:12:22,POST,/index.html?product_id=950&user_id=7&product_id=870 HTTP/1.1,404,4228
324,95.191.225.234,2024-06-23 19:18:22,GET,/signup?category=toys&product_id=442&category=fashion HTTP/1.1,500,4732
325,75.108.179.75,2024-06-23 15:17:22,PUT,/products.html?user_id=746&category=books HTTP/1.1,404,4292
326,75.108.179.75,2024-06-23 15:17:22,PUT,/products.html?user_id=746&category=books HTTP/1.1,404,4292
327,250.58.233.174,2024-06-23 09:52:22,DELETE,/login?user_id=18 HTTP/1.1,200,2572
328,57.179.44.69,2024-06-22 10:47:22,DELETE,/index.html?user_id=650&category=electronics&session_id=abc123 HTTP/1.1,301,3515
329,57.179.44.69,2024-06-22 10:47:22,DELETE,/index.html?user_id=650&category=electronics&session_id=abc123 HTTP/1.1,301,3515
330,86.144.221.240,2024-06-24 08:02:22,POST,/faq.html?user_id=76 HTTP/1.1,301,2517
331,62.82.168.113,2024-06-21 04:20:22,PUT,/index.html?user_id=678 HTTP/1.1,404,2517
332,62.82.168.113,2024-06-21 04:20:22,PUT,/index.html?user_id=678 HTTP/1.1,404,2517
333,86.238.237.49,2024-06-24 04:57:22,GET,/login?session_id=mno345&category=toys&product_id=651 HTTP/1.1,404,2598
334,15.189.100.115,2024-06-25 18:51:22,PUT,/products.html?user_id=468 HTTP/1.1,500,382
335,86.144.221.240,2024-06-19 22:34:22,PUT,/products.html?user_id=382&user_id=571&product_id=958 HTTP/1.1,302,3432
336,151.80.55.55,2024-06-25 17:22:22,PUT,/about.html?category=home&category=books&session_id=def456 HTTP/1.1,302,2287
337,35.239.32.150,2024-06-22 12:13:22,DELETE,/products.html?user_id=352&product_id=969 HTTP/1.1,500,4349
338,240.57.228.32,2024-06-22 12:11:22,DELETE,/index.html?product_id=820&session_id=jkl012 HTTP/1.1,200,3414
339,101.137.132.71,2024-06-25 10:21:22,POST,/products.html?session_id=ghi789&user_id=388&product_id=457 HTTP/1.1,500,382
340,89.222.139.151,2024-06-21 06:33:22,DELETE,/contact.html?product_id=25&session_id=mno345 HTTP/1.1,301,1974
341,153.1.47.251,2024-06-23 23:14:22,GET,/index.html?session_id=jkl012&user_id=799 HTTP/1.1,200,382
342,75.108.179.75,2024-06-23 00:40:22,POST,/login?user_id=114&user_id=627 HTTP/1.1,500,3254
343,74.240.191.221,2024-06-25 11:15:22,DELETE,/login?user_id=767&product_id=617&category=books HTTP/1.1,500,4732
344,160.229.223.17,2024-06-26 03:45:22,PUT,/login?session_id=def456 HTTP/1.1,500,404
345,149.43.222.103,2024-06-26 07:43:22,DELETE,/index.html?user_id=704 HTTP/1.1,302,3508
346,153.6.128.136,2024-06-21 20:30:22,GET,/faq.html?category=electronics HTTP/1.1,200,1110
347,255.181.37.177,2024-06-23 11:31:22,DELETE,/contact.html?product_id=836&product_id=361 HTTP/1.1,302,1110
348,153.6.128.136,2024-06-21 00:37:22,DELETE,/login?user_id=905&product_id=669&category=toys HTTP/1.1,200,3254
349,8.249.233.220,2024-06-22 11:47:22,DELETE,/about.html?session_id=ghi789&product_id=530&user_id=294 HTTP/1.1,200,3378
350,72.81.114.166,2024-06-21 17:41:22,PUT,/signup?category=fashion HTTP/1.1,302,847
351,93.228.77.196,2024-06-21 04:35:22,DELETE,/products.html?session_id=abc123&category=home HTTP/1.1,200,1974
352,248.187.87.40,2024-06-21 11:30:22,PUT,/contact.html?category=fashion HTTP/1.1,302,1988
353,63.113.225.225,2024-06-25 03:06:22,POST,/index.html?category=fashion&session_id=abc123 HTTP/1.1,301,734
354,190.111.164.7,2024-06-24 06:24:22,POST,/about.html?session_id=ghi789&session_id=ghi789&product_id=729 HTTP/1.1,404,4228
355,77.25.133.33,2024-06-22 02:36:22,PUT,/about.html?product_id=222 HTTP/1.1,301,734
356,8.249.233.220,2024-06-26 11:07:22,GET,/contact.html?user_id=333 HTTP/1.1,404,2120
357,15.189.100.115,2024-06-22 22:15:22,GET,/products.html?product_id=416 HTTP/1.1,404,3508
358,151.80.55.55,2024-06-20 03:28:22,DELETE,/login?session_id=mno345 HTTP/1.1,500,322
359,86.238.237.49,2024-06-20 18:12:22,PUT,/login?product_id=7&user_id=223 HTTP/1.1,302,2810
360,134.207.168.109,2024-06-22 19:02:22,PUT,/signup?user_id=231 HTTP/1.1,500,3854
361,74.240.191.221,2024-06-21 09:38:22,GET,/about.html?product_id=908&session_id=mno345 HTTP/1.1,200,3981
362,90.154.68.175,2024-06-21 20:32:22,POST,/index.html?category=home HTTP/1.1,200,1988
363,186.137.74.198,2024-06-25 09:28:22,GET,/contact.html?category=electronics&category=electronics HTTP/1.1,302,2517
364,13.224.24.185,2024-06-20 03:21:22,GET,/contact.html?category=fashion HTTP/1.1,500,3854
365,219.108.96.228,2024-06-26 15:30:22,DELETE,/faq.html?product_id=989&category=fashion&user_id=894 HTTP/1.1,302,354
366,75.108.179.75,2024-06-21 20:35:22,DELETE,/faq.html?product_id=454 HTTP/1.1,200,2963
367,158.20.204.46,2024-06-23 04:01:22,POST,/signup?product_id=53 HTTP/1.1,301,141
368,158.20.204.46,2024-06-23 04:01:22,POST,/signup?product_id=53 HTTP/1.1,301,141
369,63.113.225.225,2024-06-26 02:06:22,POST,/about.html?user_id=394&product_id=770 HTTP/1.1,302,2831
370,224.15.134.151,2024-06-21 07:49:22,DELETE,/signup?session_id=abc123&session_id=abc123&category=books HTTP/1.1,500,3254
371,62.82.168.113,2024-06-21 08:45:22,PUT,/index.html?session_id=mno345&product_id=517&session_id=ghi789 HTTP/1.1,301,4267
372,49.90.99.244,2024-06-20 14:10:22,POST,/signup?category=home&product_id=977&session_id=abc123 HTTP/1.1,404,2053
373,196.224.137.79,2024-06-20 09:47:22,GET,/contact.html?category=fashion HTTP/1.1,302,4060
374,196.224.137.79,2024-06-25 05:37:22,DELETE,/index.html?user_id=205&product_id=103 HTTP/1.1,302,1635
375,151.80.55.55,2024-06-20 18:53:22,GET,/about.html?session_id=def456&category=electronics&user_id=82 HTTP/1.1,200,279
376,13.224.24.185,2024-06-20 06:42:22,PUT,/about.html?user_id=723&product_id=836 HTTP/1.1,500,4228
377,149.43.222.103,2024-06-23 15:02:22,POST,/products.html?category=toys&category=electronics&user_id=903 HTTP/1.1,404,2517
378,149.43.222.103,2024-06-23 15:02:22,POST,/products.html?category=toys&category=electronics&user_id=903 HTTP/1.1,404,2517
379,15.89.35.67,2024-06-20 09:47:22,POST,/index.html?session_id=jkl012 HTTP/1.1,500,3144
380,134.207.168.109,2024-06-21 18:15:22,PUT,/about.html?session_id=jkl012&product_id=285&session_id=ghi789 HTTP/1.1,302,354
381,224.15.134.151,2024-06-21 14:25:22,GET,/login?session_id=abc123&user_id=411 HTTP/1.1,404,4732
382,147.77.212.177,2024-06-21 00:09:22,PUT,/index.html?user_id=610&session_id=abc123&user_id=878 HTTP/1.1,404,4060
383,248.187.87.40,2024-06-22 06:23:22,DELETE,/faq.html?category=electronics&session_id=def456 HTTP/1.1,302,1974
384,153.1.47.251,2024-06-23 21:17:22,PUT,/about.html?category=fashion HTTP/1.1,302,3217
385,244.113.20.63,2024-06-20 12:29:22,POST,/services.html?user_id=47&category=toys HTTP/1.1,301,629
386,75.108.179.75,2024-06-22 07:24:22,POST,/services.html?product_id=534&category=toys HTTP/1.1,301,2572
387,101.137.132.71,2024-06-23 18:57:22,DELETE,/services.html?category=fashion&user_id=209 HTTP/1.1,404,2287
388,93.228.77.196,2024-06-25 02:27:22,POST,/login?session_id=ghi789 HTTP/1.1,404,3432
389,72.81.114.166,2024-06-21 05:54:22,DELETE,/products.html?user_id=66&user_id=958 HTTP/1.1,404,4049
390,72.81.114.166,2024-06-21 08:02:22,GET,/services.html?category=electronics&user_id=373 HTTP/1.1,200,1974
391,63.113.225.225,2024-06-21 08:08:22,PUT,/products.html?product_id=344 HTTP/1.1,200,2598
392,63.113.225.225,2024-06-21 08:08:22,PUT,/products.html?product_id=344 HTTP/1.1,200,2598
393,86.238.237.49,2024-06-26 07:34:22,PUT,/products.html?product_id=57&category=electronics&user_id=821 HTTP/1.1,500,3414
394,158.20.204.46,2024-06-26 01:56:22,GET,/signup?session_id=def456 HTTP/1.1,500,3378
395,147.77.212.177,2024-06-20 08:09:22,DELETE,/about.html?product_id=195&product_id=772 HTTP/1.1,404,2053
396,127.132.184.75,2024-06-23 13:07:22,PUT,/products.html?session_id=jkl012&session_id=jkl012 HTTP/1.1,404,354
397,153.6.128.136,2024-06-26 14:51:22,GET,/products.html?category=home&session_id=mno345 HTTP/1.1,302,2963
398,134.207.168.109,2024-06-22 02:55:22,DELETE,/faq.html?category=books&product_id=841&user_id=71 HTTP/1.1,500,4292
399,134.207.168.109,2024-06-22 02:55:22,DELETE,/faq.html?category=books&product_id=841&user_id=71 HTTP/1.1,500,4292
400,46.189.5.214,2024-06-22 09:45:22,GET,/contact.html?product_id=124&session_id=def456&category=electronics HTTP/1.1,500,1500
401,95.191.225.234,2024-06-23 09:00:22,GET,/contact.html?session_id=mno345 HTTP/1.1,302,2320
402,224.15.134.151,2024-06-22 02:33:22,POST,/services.html?user_id=974&category=home HTTP/1.1,302,1500
403,188.128.112.159,2024-06-24 20:47:22,POST,/contact.html?category=electronics&session_id=ghi789 HTTP/1.1,301,1500
404,95.191.225.234,2024-06-26 03:10:22,GET,/login?product_id=183&product_id=939 HTTP/1.1,500,1635
405,153.6.128.136,2024-06-25 05:42:22,GET,/index.html?user_id=189&user_id=994&category=electronics HTTP/1.1,500,2517
406,219.108.96.228,2024-06-20 03:47:22,POST,/signup?session_id=ghi789&category=fashion HTTP/1.1,301,4292
407,62.82.168.113,2024-06-20 15:55:22,POST,/services.html?product_id=550&category=books HTTP/1.1,500,3432
408,46.189.5.214,2024-06-22 19:03:22,POST,/signup?category=toys&session_id=mno345&category=fashion HTTP/1.1,200,404
409,57.179.44.69,2024-06-23 01:18:22,DELETE,/products.html?category=electronics HTTP/1.1,500,3432
410,57.179.44.69,2024-06-23 01:18:22,DELETE,/products.html?category=electronics HTTP/1.1,500,3432
411,240.57.228.32,2024-06-20 23:37:22,PUT,/index.html?category=toys HTTP/1.1,404,734
412,240.57.228.32,2024-06-20 23:37:22,PUT,/index.html?category=toys HTTP/1.1,404,734
413,75.108.179.75,2024-06-25 11:50:22,POST,/login?session_id=def456 HTTP/1.1,302,1635
414,72.99.191.184,2024-06-25 10:09:22,PUT,/faq.html?session_id=jkl012&user_id=482&user_id=242 HTTP/1.1,500,1500
415,151.80.55.55,2024-06-19 23:56:22,PUT,/index.html?session_id=abc123 HTTP/1.1,200,3854
416,86.144.221.240,2024-06-25 08:42:22,POST,/about.html?session_id=abc123 HTTP/1.1,302,3432
417,141.199.38.146,2024-06-26 07:23:22,GET,/signup?session_id=ghi789&session_id=abc123 HTTP/1.1,500,322
418,151.80.55.55,2024-06-26 05:22:22,DELETE,/about.html?user_id=149&product_id=285 HTTP/1.1,500,596
419,86.238.237.49,2024-06-20 20:41:22,GET,/about.html?category=toys&product_id=62&product_id=539 HTTP/1.1,500,4060
420,226.49.186.58,2024-06-25 00:57:22,GET,/products.html?session_id=jkl012 HTTP/1.1,302,404
421,226.49.186.58,2024-06-25 00:57:22,GET,/products.html?session_id=jkl012 HTTP/1.1,302,404
422,238.189.173.32,2024-06-26 13:04:22,DELETE,/about.html?category=home&category=fashion HTTP/1.1,404,1725
423,188.128.112.159,2024-06-24 09:06:22,DELETE,/about.html?session_id=mno345&session_id=ghi789 HTTP/1.1,301,3414
424,77.25.133.33,2024-06-23 20:41:22,GET,/products.html?session_id=jkl012 HTTP/1.1,200,141
425,134.207.168.109,2024-06-21 10:20:22,POST,/index.html?product_id=774&session_id=mno345&user_id=471 HTTP/1.1,500,141
426,15.89.35.67,2024-06-22 20:50:22,GET,/index.html?category=electronics HTTP/1.1,404,4049
427,196.224.137.79,2024-06-22 17:05:22,GET,/about.html?category=books HTTP/1.1,404,1110
428,129.173.76.59,2024-06-24 23:57:22,DELETE,/contact.html?user_id=200&user_id=337 HTTP/1.1,302,2444
429,15.89.35.67,2024-06-26 03:20:22,PUT,/login?session_id=mno345 HTTP/1.1,200,2053
430,149.43.222.103,2024-06-24 17:53:22,GET,/login?user_id=883&category=books HTTP/1.1,404,279
431,153.6.128.136,2024-06-24 23:22:22,PUT,/services.html?category=toys&product_id=221 HTTP/1.1,500,322
432,86.144.221.240,2024-06-21 09:48:22,PUT,/faq.html?category=toys&user_id=289 HTTP/1.1,301,708
433,86.144.221.240,2024-06-21 09:48:22,PUT,/faq.html?category=toys&user_id=289 HTTP/1.1,301,708
434,90.154.68.175,2024-06-23 22:12:22,DELETE,/faq.html?session_id=mno345&product_id=224&session_id=ghi789 HTTP/1.1,404,382
435,75.108.179.75,2024-06-24 20:41:22,DELETE,/services.html?category=home&session_id=def456 HTTP/1.1,200,4267
436,244.113.20.63,2024-06-26 04:27:22,DELETE,/login?user_id=601 HTTP/1.1,200,2444
437,190.111.164.7,2024-06-25 16:29:22,GET,/services.html?category=electronics&user_id=595&user_id=667 HTTP/1.1,302,1635
438,101.137.132.71,2024-06-24 23:47:22,POST,/signup?category=fashion HTTP/1.1,200,4349
439,240.57.228.32,2024-06-26 06:35:22,DELETE,/contact.html?product_id=685 HTTP/1.1,404,4918
440,20.15.123.111,2024-06-26 15:43:22,GET,/index.html?user_id=250&user_id=968&product_id=700 HTTP/1.1,302,2572
441,20.15.123.111,2024-06-26 15:43:22,GET,/index.html?user_id=250&user_id=968&product_id=700 HTTP/1.1,302,2572
442,240.57.228.32,2024-06-20 19:55:22,PUT,/signup?category=electronics&product_id=410 HTTP/1.1,301,3254
443,72.81.114.166,2024-06-25 15:10:22,PUT,/products.html?product_id=165&user_id=486 HTTP/1.1,302,4732
444,153.1.47.251,2024-06-23 08:27:22,PUT,/index.html?product_id=833&session_id=def456 HTTP/1.1,302,3854
445,160.229.223.17,2024-06-25 08:06:22,GET,/about.html?session_id=ghi789 HTTP/1.1,302,2444
446,72.81.114.166,2024-06-23 16:41:22,POST,/products.html?session_id=def456&user_id=207&user_id=292 HTTP/1.1,301,2598
447,196.224.137.79,2024-06-26 08:18:22,DELETE,/contact.html?category=electronics&user_id=917 HTTP/1.1,302,3378
448,129.173.76.59,2024-06-24 00:47:22,PUT,/faq.html?user_id=112 HTTP/1.1,500,4349
449,129.173.76.59,2024-06-25 01:05:22,POST,/login?category=home&product_id=25&user_id=242 HTTP/1.1,301,847
450,129.173.76.59,2024-06-25 01:05:22,POST,/login?category=home&product_id=25&user_id=242 HTTP/1.1,301,847
451,93.228.77.196,2024-06-21 04:59:22,GET,/faq.html?user_id=617&category=books&session_id=jkl012 HTTP/1.1,200,1500
452,89.222.139.151,2024-06-20 08:23:22,PUT,/index.html?product_id=343&product_id=759 HTTP/1.1,200,3981
453,93.228.77.196,2024-06-23 14:00:22,DELETE,/services.html?session_id=def456&product_id=1000 HTTP/1.1,301,3981
454,248.187.87.40,2024-06-22 12:38:22,PUT,/login?session_id=abc123&session_id=mno345&user_id=297 HTTP/1.1,404,3378
455,248.187.87.40,2024-06-22 12:38:22,PUT,/login?session_id=abc123&session_id=mno345&user_id=297 HTTP/1.1,404,3378
456,129.173.76.59,2024-06-22 23:21:22,GET,/signup?product_id=297&user_id=579&session_id=abc123 HTTP/1.1,500,847
457,86.238.237.49,2024-06-23 03:50:22,PUT,/contact.html?session_id=mno345&user_id=313 HTTP/1.1,500,2810
458,77.25.133.33,2024-06-20 00:13:22,PUT,/index.html?category=books HTTP/1.1,301,4292
459,72.99.191.184,2024-06-22 19:26:22,POST,/services.html?session_id=ghi789 HTTP/1.1,301,4049
460,49.90.99.244,2024-06-22 20:51:22,PUT,/index.html?session_id=ghi789 HTTP/1.1,404,3981
461,196.224.137.79,2024-06-21 02:01:22,PUT,/faq.html?category=electronics&category=fashion HTTP/1.1,500,2598
462,240.57.228.32,2024-06-22 13:12:22,POST,/services.html?product_id=233&category=home HTTP/1.1,404,3217
463,55.192.232.116,2024-06-25 20:03:22,POST,/index.html?product_id=273&product_id=323 HTTP/1.1,301,3432
464,13.224.24.185,2024-06-26 15:47:22,POST,/login?user_id=1&product_id=536 HTTP/1.1,200,3405
465,86.238.237.49,2024-06-25 21:44:22,PUT,/products.html?product_id=193&category=books HTTP/1.1,500,382
466,62.82.168.113,2024-06-25 21:11:22,POST,/products.html?category=books HTTP/1.1,302,1635
467,57.179.44.69,2024-06-24 10:29:22,POST,/contact.html?user_id=499&session_id=abc123&product_id=771 HTTP/1.1,500,4292
468,196.224.137.79,2024-06-26 14:09:22,PUT,/faq.html?session_id=def456&category=books&user_id=383 HTTP/1.1,500,2598
469,20.15.123.111,2024-06-20 05:47:22,DELETE,/faq.html?session_id=def456 HTTP/1.1,301,3254
470,186.137.74.198,2024-06-23 07:22:22,DELETE,/index.html?user_id=402&product_id=867&session_id=def456 HTTP/1.1,500,141
471,224.15.134.151,2024-06-26 11:01:22,PUT,/login?session_id=mno345&product_id=768&category=fashion HTTP/1.1,200,734
472,55.192.232.116,2024-06-24 04:25:22,GET,/faq.html?product_id=470&product_id=652&session_id=def456 HTTP/1.1,404,3414
473,55.192.232.116,2024-06-24 04:25:22,GET,/faq.html?product_id=470&product_id=652&session_id=def456 HTTP/1.1,404,3414
474,95.191.225.234,2024-06-26 14:13:22,GET,/contact.html?user_id=323&user_id=857&session_id=abc123 HTTP/1.1,500,3378
475,250.58.233.174,2024-06-23 16:34:22,PUT,/faq.html?product_id=720&user_id=922 HTTP/1.1,500,734
476,77.25.133.33,2024-06-24 05:48:22,POST,/contact.html?session_id=def456&session_id=abc123&session_id=jkl012 HTTP/1.1,404,3405
477,15.189.100.115,2024-06-22 06:22:22,PUT,/login?category=books&category=toys&user_id=280 HTTP/1.1,500,2517
478,13.224.24.185,2024-06-21 02:12:22,PUT,/signup?user_id=51 HTTP/1.1,404,3515
479,20.15.123.111,2024-06-21 13:18:22,PUT,/index.html?category=books&session_id=abc123&session_id=jkl012 HTTP/1.1,404,1110
480,190.111.164.7,2024-06-26 16:54:22,DELETE,/signup?category=electronics HTTP/1.1,200,4228
